domain,price
partenopeautensili.com,error: 
partitaiva24.shop,error: 
passfab.com,error: 
paytipper.com,error: 
pcodefiles.com,error: 
pentoleagnelli.it,error: 
peragashop.com,error: 
perfumersworld.com,error: 
pgelettronica.it,error: 
pharmasi.it,error: 
photobox.it,error: 
photocompentries.net,error: 
pianeta4zampe.shop,error: 
pirate-bays.net,error: 
pkwteile.de,error: 
platinobet.it,error: 
playgroundshop.com,error: 
pluginrepublic.com,error: 
pnlcorsi.it,error: 
prefettura.it,error: 
prijedoremergency.it,error: 
prindo.it,error: 
printacademy.it,error: 
professionalferramenta.it,error: 
pullisilvia.it,error: 
qtakehd.com,error: 
queriniana.it,error: 
quigioco.it,error: 
raiplay.it,error: 
rakwireless.com,error: 
ralphlauren.it,error: 
rankister.com,error: 
rawlite.com,error: 
rb.cz,error: 
recordshopx.com,error: 
regoli.info,error: 
relaxbanking.it,error: 
replichescarpe.co,error: 
ricambi-ducati.it,error: 
ricambi.guru,error: 
ricambiusati.it,error: 
rikorda.it,error: 
riminipile.it,error: 
ripetizioni.it,error: 
rivistabiesse.it,error: 
rock-it-apparel.com,error: 
rogiamstore.com,error: 
roller.com,error: 
romeoricambi.it,error: 
rosebikes.it,error: 
roundhouse.uk,error: 
salesmanago.pl,error: 
salugea.com,error: 
santomanifesto.it,error: 
sarenza.it,error: 
scdkey.com,error: 
sconto-speciale.com,error: 
screwerk.com,error: 
sehaifame.it,error: 
seletti.it,error: 
seocreed.org,error: 
serenis.it,error: 
serrashop.it,error: 
servereasy.it,error: 
sgr-it.com,error: 
shis.it,error: 
shoppypet.com,error: 
silamp.it,error: 
silanpromozioni.com,error: 
silureaccess.com,error: 
sinitaly.org,error: 
sistemi.com,error: 
skinfirstcosmetics.it,error: 
smartworld.it,error: 
smezziamocorsi.org,error: Cannot connect to host smezziamocorsi.org:443 ssl:default [Name or service not known]
smsanonimi.it,error: 
snai.it,error: 
snowit.ski,error: 
softwaretessere.it,error: 
solaredge.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43ad42b520>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
soloformazione.it,error: 
soluzionetasse.com,error: 
sonalksis.com,error: 
sonicmotoshop.it,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d772f670>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
sportdata.org,error: 
sportisgood.it,error: 
sportnetit.com,error: 
sq-digital.com,error: 
suonostore.com,error: 
superbill.it,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43bc30d120>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
supernaturalcat.com,error: 
superpay.me,error: 
syrush.com,error: 
take2me.it,error: 
taxmanapp.it,error: 
teleskop-express.it,error: 
template-creator.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7bd18d0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
terabytez.org,error: 
tesoricolati.it,error: 
tessuti.com,error: 
theayurvedaexperience.it,error: 
thecirclemusic.gr,error: 
thecolorsoup.com,error: 
thenueco.com,error: 
thepitchfootball.com,error: 
thompsonlathetools.com,error: 
tiendapadelpoint.com,error: 
tiffany.it,error: 
tinaferracamiceria.com,error: 
tiscali.it,error: 
tombola.it,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d77f3730>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
tonalitymasks.com,error: 
translayte.com,error: 
trusttechnologies.it,error: 
tsnpadova.org,error: 
tuanatura.it,error: 
tunecore.it,error: 
turismometeo.it,error: 
tuscanyquintessence.com,error: 
tutorialcrypto.com,error: 
tuttocialde.it,error: 
tuttoinoxshop.com,error: 
tuttomercatoweb.com,error: 
ucicinemas.it,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43ac5735e0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
underconsideration.com,error: 
vastamercerie.it,error: 
velocidrone.com,error: 
vendilosegrate.it,error: 
vendiloshop.it,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d73fe560>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
verdefacile.eu,error: 
vestiesse.com,error: 
viktilabs.de,error: 
virtual-mariner.com,error: 
virtualnewspaper.it,error: 
visiondirect.it,error: 
vivabet.it,error: 
voiceevolutioninstitute.it,error: 
voodooservers.com,error: 
webcartuccia.it,error: 
webloom.it,error: 
weisseskreuz.it,error: 
wellu.eu,error: 
whatboyswant.com,error: 
whokeys.com,error: 
wituka.com,error: 
worldfilia.net,error: 
worldstream.nl,error: 
xlogic.org,error: 
yogalap.com,error: 
youcanprint.it,error: 
youre.id,error: Cannot connect to host youre.id:443 ssl:default [No address associated with hostname]
yoxo.it,error: 
bilasport.to,error: 
captcancomics.ca,error: 
eck.quebec,error: 
forprint.mx,error: 
gemsngems.com,error: 
getintopc.com,error: 
hostvn.net,error: 
kunstmatrix.com,error: 
magicspoon.com,error: 
melanielyne.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d65b03a0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
napalmrecordsamerica.com,error: 
palmspringsresorts.com,error: 
pridenomadletter.com,error: 
rcsignup.com,error: 
9animetv.to,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d65c9a50>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
cuevana3.ph,error: 
danbot.host,error: 
fydeos.io,error: 
healthypets.com,error: 
histats.com,error: 
iboplayer.pro,error: 
indodax.com,error: 
joinslash.com,error: 
myauditspot.com,error: 
strikingly.com,error: 
sync.com,error: 
ultraviewer.net,error: 
unsulbar.id,error: 
vccmurah.com,error: 
vidio.com,error: 
visa.id,error: 
bci.cl,error: 
eduganancias.com,error: 
kingdomnetwork.ve,error: 
klicana.co,error: 
kupos.cl,error: 
mailerlite.com,error: 
miscursosvip.com,error: 
playlatam.net,error: 
poe.re,error: 
spainrail.com,error: 
studio.link,error: 
teinvitoalcine.com,error: 
ticketplus.cl,error: 
xenonplanet.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d926d150>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
ajdbuilders.net,error: 
banreservas.do,error: 
bhd.do,error: 
bpd.com,error: 
educology.com,error: 
escrow.com,error: 
google.do,error: 
grupo.host,error: 
mhmusik.com,error: 
mysite.coop,error: 
pixelwebmultimedia.com,error: 
plox.host,error: 
relatosdantes.com,error: 
sampletoolsbycr2.com,error: 
scrapersnbots.com,error: 
seogroupbuy.io,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7bd0c40>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
wpadictos.com,error: 
mediafire.com,error: 
dieselecmexchange.com,error: 
arabicunlocked.com,error: 
graphicprint.biz,error: 
maxgaming.fi,error: 
paytech.sn,error: 
skyextractor.com,error: 
thefreeadforum.com,error: 
translatorscafe.com,error: 
uifserver.net,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d79ce470>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
ytkpalvelut.fi,error: 
jogostorrents.site,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7bd2f80>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
lexi-call.com,error: 
metabee.com,error: 
getkipo.com,error: 
apuestasdeportivas.com,error: 
draft2digital.com,error: 
goldsgym.com,error: 
mega.cl,error: 
spareto.com,error: 
bernardo.at,error: 
bolha.com,error: 
cooldog.si,error: 
eobutev.si,error: 
gyro-shop.com,error: 
motor-x.com,error: 
neuesbad.de,error: 
sopek.si,error: 
591.tw,error: 
animates.nz,error: 
asb.nz,error: 
aucklandhomestay.org,error: 
carltonnorthflorist.au,error: 
chargrill44.nz,error: 
crazydomains.nz,error: 
croooober.com,error: 
decjuba.nz,error: 
denovali.com,error: 
dicksmith.nz,error: 
eroticax.com,error: 
fuelweekly.com,error: 
fxlearning.com,error: 
geo.de,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d6eb94b0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
glasswire.com,error: 
gokartsdirect.nz,error: 
greengrubsgardenclub.com,error: 
hotfileindex.com,error: 
jessestreeter.com,error: 
kanaanministries.org,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d84248b0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
liqui-moly.nz,error: 
llpgpro.com,error: 
marksfitnesstipsdaily.com,error: 
mightyape.nz,error: 
milesweb.com,error: 
nzminiaturebearings.com,error: 
opinionworld.nz,error: 
profitalliance.net,error: 
pulsegiftcards.com,error: 
raywhiteapparel.nz,error: 
realme.nz,error: 
securityseals.au,error: 
tattoowarehouse.nz,error: 
tawhaysiargao.com,error: 
themify.me,error: 
tixjc.com,error: 
v-electrolyzer.de,error: 
oebbtickets.at,error: 
aboutyou.de,error: 
sportsdirect.com,error: 
laposte.fr,error: 
turbify.net,error: 
dazn.com,error: 
pay.gov,error: 
botb.com,error: 
coinbase.com,error: 
southwest.com,error: 
riskfreecheckout.com,error: 
slotmagie.de,error: 
nicusa.com,error: 
tipply.pl,error: 
paymentiq.io,error: 
ebay.ie,error: 
trustdock.io,error: 
packlink.com,error: 
camisetafutboles.com,error: 
axerve.com,error: 
die-spielbank.de,error: 
eis.de,error: 
joom.com,error: 
nespresso.com,error: 
seetickets.com,error: 
louisvuitton.com,error: 
apple.com,error: 
jerrysartarama.com,error: 
jcpenney.com,error: 
pay.nl,error: 
missouriquiltco.com,error: 
isnssdk.com,error: 
iceland.uk,error: 
ups.com,error: 
fdj.fr,error: 
crefopay.de,error: 
gundrymdtotalrestore.com,error: 
totaladblock.com,error: 
aliveplatform.com,error: 
dillards.com,error: 
dvc.land,error: 
lorealwear.com,error: 
smileys.de,error: 
walgreens.com,error: 
eurowings.com,error: 
paypal-prepaid.com,error: 
mpay24.com,error: 
buyee.jp,error: 
parcel2go.com,error: 
max.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d73fe3e0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
gamebillet.com,error: 
gardaland.it,error: 
cdreader.com,error: 
coconuet.com,error: 
kapreussir.fr,error: 
paypal-corp.com,error: 
healthroutine.de,error: 
4game.com,error: 
etoro.com,error: 
airbnb.com,error: 
prepmymeal.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d79d9780>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
apo.com,error: 
kennzeichen.express,error: 
tumblr.com,error: 
edreams.es,error: 
secretsales.com,error: 
jokers.de,error: 
cockpit3d.com,error: 
paydirekt.de,error: 
apotheke.at,error: 
cotticoffee.global,error: 
evernote.com,error: 
fera.fr,error: 
koreanair.com,error: 
panini.es,error: 
booth.pm,error: 
collegeboard.org,error: 
microsoftonline.com,error: 
creditonebank.com,error: 
gundrymd.com,error: 
maxaroma.com,error: 
wtso.com,error: 
comet.it,error: 
costaline.mx,error: 
paylogic.com,error: 
davidjones.com,error: 
ephapay.net,error: Cannot connect to host ephapay.net:443 ssl:default [No address associated with hostname]
ourdailybread.org,error: 
register.it,error: 
qenta.com,error: 
easeus.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d6e94670>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
github.com,error: 
callie.de,error: 
zoo24.de,error: 
blogspot.com,error: 
seraphine.com,error: 
mistertennis.com,error: 
zuiki.it,error: 
bellscb.com,error: 
passagedudesir.fr,error: 
venacavadesign.uk,error: 
webdev.nz,error: 
wellingtonbuddhistcentre.org,error: 
worldpostalcodes.org,error: 
yolla.io,error: 
aliveshoes.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7b582b0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
careerdirect.org,error: 
csshero.org,error: 
dataleadsfinder.com,error: 
dhcpserver.de,error: 
eagletunedinternational.pro,error: 
easipol.za,error: 
elitehost.za,error: 
expertoption.com,error: 
frikkadel.za,error: 
hindikaraokeshop.com,error: 
hot4afl.buzz,error: 
maverickpayments.com,error: 
messe-ticket.de,error: 
peachpayments.com,error: 
petitedressing.com,error: 
petsownus.uk,error: 
prifevip.com,error: 
psychmatters.za,error: 
resellerclub-mods.com,error: 
smartcat.com,error: 
torrentday.me,error: 
truehost.za,error: 
tymedigital.za,error: Cannot connect to host tymedigital.za:443 ssl:default [Name or service not known]
wigonews.live,error: 
115.com,error: 
17173.com,error: 
accupass.com,error: 
acme-pfeifen.de,error: 
ado-dokidokihimitsukichi-daigakuimo.com,error: 
allpay.tw,error: 
amuse-sports.com,error: 
anime1.me,error: 
battery-store.eu,error: 
bcbanzou.com,"error: Cannot connect to host bcbanzou.com:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1017)')]"
belbo.com,error: 
biwieshop.de,error: 
bmwgroup.com,error: 
bonjoyslieferservice.de,error: 
boohoo.com,error: 
books.tw,error: 
burgerfahrbrik.de,error: 
cabriozentrum.com,error: 
canuckaudiomart.com,error: 
checkforpet.de,error: 
diagonal-payment.eu,error: 
digiwin.com,error: 
dlykj.com,"error: Cannot connect to host dlykj.com:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1017)')]"
dorosiwa.com,error: 
edel-kraut.de,error: 
electronic-studio.com,error: 
famflowerfarm.de,error: 
filterzentrale.com,error: 
fiveprayers.de,error: 
footube.us,error: 
ftpmotorsport.tw,error: 
fuchsmarkt.eu,error: 
gameinfo.io,error: 
gamepp.com,error: 
golden-ages-donate.org,error: 
harlekinshop.com,error: 
hdd-ngo.de,error: 
hi-byte.com,error: 
ipotools.de,error: 
jdyperformance.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43ac8bf190>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
jrec.ch,error: 
karl-jenter-shop.eu,error: 
karten-kunst.de,error: 
kasayan.com,error: 
kotato.com,error: 
krsim.net,error: 
ligai.systems,error: 
magicskyrim.net,error: 
mammaly.de,error: 
morethan3d.com,error: 
motorroller.de,error: 
mylikefy.com,error: 
mystryman.com,error: 
nearbyme.io,error: 
neshforce.de,error: 
nivod8.tv,error: 
nofaithstudios.com,error: 
nordisch.app,error: 
orthotherapia.net,error: 
petphysio-shop.de,error: 
pietrosheinsberg.de,error: 
pixnet.net,error: 
pokeplush.de,error: 
possumcreekgames.com,error: 
prestigue.de,error: 
questionscout.com,error: 
realoem.com,error: 
reisser-musik.de,error: 
revitaltrax.com,error: 
revivalofwisdom.com,error: 
rgshop.eu,error: 
rsb-parts.de,error: 
russian4x4.de,error: 
sackundpack.de,error: 
schminktischshop.de,error: 
sheilaandersonmochrie.com,error: 
shopee.tw,error: 
shoplineapp.com,error: 
sldc.eu,error: 
soluslabs.tr,error: 
sound-wave.kr,error: 
sourceforge.io,error: 
spbk.bet,error: 
speechlesstea.de,error: 
sportboerse-shop.de,error: 
sportwetten.de,error: 
supermagnetic.de,error: 
teeshoppen.de,error: 
thebestshop.ca,error: 
themoviedb.org,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d623d7b0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
thepowermoves.com,error: 
thoracius.com,error: 
tjulfar.shop,error: 
travio.it,error: 
wapy.shop,error: 
wunderzeilen-shop.de,error: 
xunyou.com,error: 
yuansfer.com,error: 
fftsports.com,error: Cannot connect to host fftsports.com:443 ssl:default [No address associated with hostname]
fortnite.com,error: 
ibm.com,error: 
igebrauchtstore.de,error: 
invoiless.com,error: 
ipqualityscore.com,error: 
xmeye.net,error: 
bikotradingacademy.com,error: 
bodywearstore.com,error: 
espruino.com,error: 
gameflip.com,error: 
hornbach.sk,error: 
radio-code.uk,error: 
rupeetub.com,error: 
setup.sk,error: 
tom-tailor.at,error: 
prohoster.gr,error: 
123-3d.nl,error: 
123zaden.nl,error: 
7sur7.be,error: 
admin.ro,error: 
airbit.com,error: 
aka.org,error: 
alifcommerce.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43ac8f2020>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
all-stars-motorsport.com,error: 
allekabels.be,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d90e12a0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
apexracingac.com,error: 
aussiefoods.eu,error: 
azerty.nl,error: 
backmarket.be,error: 
behangkoopjes.nl,error: 
bellyhat.com,error: 
betfirstcasino.be,error: 
boosty.to,error: 
bosebelgium.be,error: 
brik.be,error: 
buzzerbeater.com,error: 
bwincasino.be,error: 
casino777.be,error: 
centhylon.com,error: 
cleantalk.org,error: 
conatex.be,error: 
cooselec.be,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7e8d360>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
costway.be,error: 
cubictelecom.com,error: 
curriculumredesign.org,error: 
cv.nl,error: 
dbpoweramp.com,error: 
decorationbrands.fr,error: 
dedoles.be,error: 
denotenshop.be,error: 
digitaka.com,error: 
diyanu.com,error: 
dolphinwebsolution.com,error: 
drop-sexy.com,error: 
duocommerce.nl,error: 
easyhost.be,error: 
educloud4u.com,error: 
educpass.eu,error: 
eibach-shop.com,error: 
ekoi.com,error: 
electrolux.be,error: 
elektronetshop.de,error: 
entelechargement.com,error: 
estim.com,error: 
expedia.be,error: 
fatherandsons.fr,error: 
foroils.com,error: 
foxomy.com,error: 
gamelootz.be,error: 
gdata.nl,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7ea50c0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
girastore.nl,error: 
gledaitv.live,error: 
glowforge.com,error: 
gobysteffenhenssler.com,error: 
goldner-fashion.com,error: 
guitarsounds.be,error: 
gwacrylic.uk,error: 
haendlerbund.de,error: 
haoplay.com,error: 
happyhippo.be,error: 
hebery.com,error: 
hiroshimafest.org,error: 
hostingdiscounter.nl,error: 
imagetranslate.com,error: 
iriun.com,error: 
john-steel.com,error: 
karafun.fr,error: 
kinglouie.be,error: 
kiwi-electronics.com,error: 
koopjesplus.be,error: 
ladbrokes.be,error: 
lamptwist.com,error: 
large.be,error: 
ledlichtdiscounter.nl,error: 
leet.ws,error: 
lenatheo.com,error: 
lescuisinesbruxelloises.be,error: 
letsenhance.io,error: 
lj80.de,error: 
lycamobile.be,error: 
markup.io,error: 
maunakea.be,error: 
mediaplex.com,error: 
milk-me.com,error: 
musicroom.fr,error: 
notino.be,error: 
obviousidea.com,error: 
oceantheme.org,error: 
offenga.nl,error: 
one-dc.com,error: 
onlinepaymentplatform.com,error: 
onlineprinters.be,error: 
parfumdreams.be,error: 
pass-education.be,error: 
paynow.gg,error: 
pinterest.pt,error: 
primacartoonizer.com,error: 
print.com,error: 
pro-chef.fr,error: 
proforto.be,error: 
qspproducts.nl,error: 
flysas.com,error: 
lloydsbank.com,error: 
submittable.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43ac5f6b30>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
atlassian.net,error: 
godeal24.com,error: 
monki.com,error: 
besamex.de,error: 
dresslily.com,error: 
campact.de,error: 
opentip.com,error: 
elegantthemes.com,error: 
ikiosk.de,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d62343a0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
hagoby.com,error: 
einhell-werksverkauf.de,error: 
mine-hoster.de,error: 
survivalservers.com,error: 
ersatzteilshop.de,error: 
tippland.de,error: 
harrisscarfe.au,error: 
atm.it,error: 
digiquest.it,error: 
spocket.co,error: 
superprof.it,error: 
traghetti.com,error: 
treatwell.it,error: 
vernicispray.com,error: 
uvi.net,error: 
bremer-gewuerzhandel.de,error: 
comic-portal.net,error: 
cvents.eu,error: 
frankfurt-airport.com,error: 
gruenteam-versand.de,error: 
hirmer.de,error: 
jakobsweg.de,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43ad1644f0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
mamoparts.com,error: 
spardampfer-online.de,error: 
stahl-shop24.de,error: 
tennistown.de,error: 
fit2work.au,error: 
costway.de,error: 
dfb.de,error: 
greenakku.de,error: 
misspompadour.de,error: 
ticket-center-hohenschwangau.de,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7e7fc70>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
vom-achterhof.de,error: 
ipostal1.com,error: 
betmgm.uk,error: 
basler-beauty.de,error: 
cookidoo.it,error: 
sanct-bernhard.it,error: 
zwilling.com,error: 
volksversand.de,error: 
piccoma.com,error: 
musiciansfriend.com,error: 
whop.com,error: 
cai.it,error: 
securycast.com,error: 
wildz.de,error: 
l214.com,error: 
thirdeditions.com,error: 
messe-friedrichshafen.de,error: 
lawdepot.com,error: 
sportdeutschland.tv,error: 
iraiser.eu,error: 
lws.fr,error: 
megabus.com,error: 
bulknaturaloils.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d77f2cb0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
notino.it,error: 
socialdeal.nl,error: 
csaurorat.com,error: 
gta5cloud.com,error: 
boticinal.com,error: 
rudraksha-ratna.com,error: 
billa.at,error: 
bittorrent.com,error: 
lyra.com,error: 
spanishpod101.com,error: 
lacoste.com,error: 
fangamer.com,error: 
druni.es,error: 
primeriti.es,error: 
izas-outdoor.com,error: 
visiondirect.fr,error: 
cricut.com,error: 
junodownload.com,error: 
cdbaby.com,error: 
ereplacementparts.com,error: 
goprogram.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d65b07f0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
jet2.com,error: 
colibriskincare.de,error: 
primeros.de,error: 
camposcoffee.com,error: 
honeywardrobe.com,error: 
imyfone.com,error: 
betsapi.com,error: 
gurneys.com,error: 
imc-networks.hk,error: 
u7buy.com,error: 
bernstein-badshop.com,error: 
dropshipzone.au,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d62535e0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
mhzoutdoor.com,error: 
speedpack.pl,error: 
three.ie,error: 
casadelprofumo.it,error: 
uitgekookt.nl,error: 
bilibili.com,error: 
todocoleccion.net,error: 
keysfan.com,error: 
faz.net,error: 
tiershop.de,error: 
only.com,error: 
espn.com,error: 
cedarlakeventures.com,error: 
hornetplugins.com,error: 
giftexpress.com,error: 
westermann.de,error: 
armani.com,error: 
belcando.de,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7bff940>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
dbregiobus-nrw.de,error: 
vavoo.tv,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7748ee0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
but.fr,error: 
tenpo.cl,error: 
adopt.com,error: 
taketoys.hk,error: 
lacompagniedesanimaux.com,error: 
wildapricot.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7b94640>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
magix.com,error: 
camping-life.it,error: 
reico-vital.com,error: 
perry-rhodan.net,error: 
sportokay.com,error: 
pearlabyss.com,error: 
soundbetter.com,error: 
ilgiardinodeilibri.it,error: 
fcaugsburg.de,error: 
itworks.com,error: 
nicsell.com,error: 
schiesser.com,error: 
verpacking.com,error: 
spliiit.com,error: 
speedcubeshop.com,error: 
ohne-makler.net,error: 
t-online.de,error: 
onlyfans.com,error: 
barenecessities.com,error: 
monroneylabels.com,error: 
morebeer.com,error: 
mypoints.com,error: 
passleader.com,error: 
regions.com,error: 
kayakfashion.gr,error: 
nestof.pl,error: 
paypay.com,error: 
seosoftbox.com,error: 
